"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: IDMP Mapping","Mapping: FiveWs Pattern Mapping","Mapping: RIM Mapping"
"AdministrableProductDefinition.device","AdministrableProductDefinition.device","","","",0,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/DeviceDefinition]]}
","A device that is integral to the medicinal product, in effect being considered as an ""ingredient"" of the medicinal product","A device that is integral to the medicinal product, in effect being considered as an ""ingredient"" of the medicinal product. This is not intended for devices that are just co-packaged.","","","","","","","","","",,,,,"",,,,"AdministrableProductDefinition.device",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Pharmaceutical Product.Device"
"AdministrableProductDefinition.property","AdministrableProductDefinition.property","","","",0,*,"","","Y","BackboneElement {[]} {[]}
","Characteristics e.g. a product's onset of action","Characteristics e.g. a product's onset of action.","","","","","","","","","",,,,,"",,,,"AdministrableProductDefinition.property",0,*,"","ele-1:All FHIR elements must have a @value or children unless an empty Parameters resource {hasValue() or (children().count() > id.count()) or $this is Parameters}
","Pharmaceutical Product Characteristics"
"AdministrableProductDefinition.property.id","AdministrableProductDefinition.property.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"AdministrableProductDefinition.property.extension","AdministrableProductDefinition.property.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"AdministrableProductDefinition.property.modifierExtension","AdministrableProductDefinition.property.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/2021Mar/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"AdministrableProductDefinition.property.type","AdministrableProductDefinition.property.type","","","",1,1,"","","Y","CodeableConcept {[]} {[]}
","A code expressing the type of characteristic","A code expressing the type of characteristic.","","","","","","","","","",,"example","This value set includes all observable entity codes from SNOMED CT - provided as an exemplar value set.","http://hl7.org/fhir/ValueSet/product-characteristic-codes","",,,,"AdministrableProductDefinition.property.type",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Pharmaceutical Product Characteristics.Code System (not a one to one map, the resource is more capable)"
"AdministrableProductDefinition.property.value[x]","AdministrableProductDefinition.property.value[x]","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
Quantity {[]} {[]}date {[]} {[]}boolean {[]} {[]}Attachment {[]} {[]}","A value for the characteristic","A value for the characteristic.","","","","","","","","","",,,,,"",,,,"AdministrableProductDefinition.property.value[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Pharmaceutical Product Characteristics.Value (not a one to one map, the resource is more capable)"
"AdministrableProductDefinition.property.status","AdministrableProductDefinition.property.status","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","The status of characteristic e.g. assigned or pending","The status of characteristic e.g. assigned or pending.","","","","","","","","","",,"required","The lifecycle status of an artifact.","http://hl7.org/fhir/ValueSet/publication-status|4.3.0","",,,,"AdministrableProductDefinition.property.status",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Pharmaceutical Product Characteristics.Status"
"AdministrableProductDefinition.routeOfAdministration","AdministrableProductDefinition.routeOfAdministration","","","",1,*,"","","Y","BackboneElement {[]} {[]}
","The path by which the product is taken into or makes contact with the body","EMA IG 6.6","","","","","","","","","",,,,,"",,,,"AdministrableProductDefinition.routeOfAdministration",1,*,"","ele-1:All FHIR elements must have a @value or children unless an empty Parameters resource {hasValue() or (children().count() > id.count()) or $this is Parameters}
","Pharmaceutical Product.Route of Administration"
"AdministrableProductDefinition.routeOfAdministration.id","AdministrableProductDefinition.routeOfAdministration.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"AdministrableProductDefinition.routeOfAdministration.extension","AdministrableProductDefinition.routeOfAdministration.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"AdministrableProductDefinition.routeOfAdministration.modifierExtension","AdministrableProductDefinition.routeOfAdministration.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/2021Mar/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"AdministrableProductDefinition.routeOfAdministration.code","AdministrableProductDefinition.routeOfAdministration.code","","","",1,1,"","","Y","CodeableConcept {[]} {[]}
","Coded expression for the route","Coded expression for the route.","","","","","","","","","",,"example","A code specifying the route or physiological path of administration of a therapeutic agent into or onto a patient's body.","http://hl7.org/fhir/ValueSet/route-codes","",,,,"AdministrableProductDefinition.routeOfAdministration.code",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Route of Administration.Route of Administration"
"AdministrableProductDefinition.routeOfAdministration.code.id","AdministrableProductDefinition.routeOfAdministration.code.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"AdministrableProductDefinition.routeOfAdministration.code.extension","AdministrableProductDefinition.routeOfAdministration.code.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"AdministrableProductDefinition.routeOfAdministration.code.coding","AdministrableProductDefinition.routeOfAdministration.code.coding","","","",0,*,"","","Y","Coding {[]} {[]}
","Code defined by a terminology system","A reference to a code defined by a terminology system.","Codes may be defined very casually in enumerations, or code lists, up to very formal definitions such as SNOMED CT - see the HL7 v3 Core Principles for more information.  Ordering of codings is undefined and SHALL NOT be used to infer meaning. Generally, at most only one of the coding values will be labeled as UserSelected = true.","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,,,,"",,,,"CodeableConcept.coding",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","union(., ./translation)"
"AdministrableProductDefinition.routeOfAdministration.code.coding.id","AdministrableProductDefinition.routeOfAdministration.code.coding.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"AdministrableProductDefinition.routeOfAdministration.code.coding.extension","AdministrableProductDefinition.routeOfAdministration.code.coding.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"AdministrableProductDefinition.routeOfAdministration.code.coding.system","AdministrableProductDefinition.routeOfAdministration.code.coding.system","","","",0,1,"","","Y","uri {[]} {[]}
","Identity of the terminology system","The identification of the code system that defines the meaning of the symbol in the code.","The URI may be an OID (urn:oid:...) or a UUID (urn:uuid:...).  OIDs and UUIDs SHALL be references to the HL7 OID registry. Otherwise, the URI should come from HL7's list of FHIR defined special URIs or it should reference to some definition that establishes the system clearly and unambiguously.","Need to be unambiguous about the source of the definition of the symbol.","","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""http://spor.ema.europa.eu/v1/lists/100000073345""/>","","","",,,,,"",,,,"Coding.system",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","./codeSystem"
"AdministrableProductDefinition.routeOfAdministration.code.coding.version","AdministrableProductDefinition.routeOfAdministration.code.coding.version","","","",0,1,"","","Y","string {[]} {[]}
","Version of the system - if relevant","The version of the code system which was used when choosing this code. Note that a well-maintained code system does not need the version reported, because the meaning of codes is consistent across versions. However this cannot consistently be assured, and when the meaning is not guaranteed to be consistent, the version SHOULD be exchanged.","Where the terminology does not clearly define what string should be used to identify code system versions, the recommendation is to use the date (expressed in FHIR date format) on which that version was officially published as the version date.","","","","","","","","",,,,,"",,,,"Coding.version",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","./codeSystemVersion"
"AdministrableProductDefinition.routeOfAdministration.code.coding.code","AdministrableProductDefinition.routeOfAdministration.code.coding.code","","","",0,1,"","","Y","code {[]} {[]}
","Symbol in syntax defined by the system","A symbol in syntax defined by the system. The symbol may be a predefined code or an expression in a syntax defined by the coding system (e.g. post-coordination).","","Need to refer to a particular code in the system.","","","","","","","",,,,,"",,,,"Coding.code",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","./code"
"AdministrableProductDefinition.routeOfAdministration.code.coding.display","AdministrableProductDefinition.routeOfAdministration.code.coding.display","","","",0,1,"","","Y","string {[]} {[]}
","Representation defined by the system","A representation of the meaning of the code in the system, following the rules of the system.","","Need to be able to carry a human-readable meaning of the code for readers that do not know  the system.","","","","","","","",,,,,"",,,,"Coding.display",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","CV.displayName"
"AdministrableProductDefinition.routeOfAdministration.code.coding.userSelected","AdministrableProductDefinition.routeOfAdministration.code.coding.userSelected","","","",0,1,"","","Y","boolean {[]} {[]}
","If this coding was chosen directly by the user","Indicates that this coding was chosen by a user directly - e.g. off a pick list of available items (codes or displays).","Amongst a set of alternatives, a directly chosen code is the most appropriate starting point for new translations. There is some ambiguity about what exactly 'directly chosen' implies, and trading partner agreement may be needed to clarify the use of this element and its consequences more completely.","This has been identified as a clinical safety criterium - that this exact system/code pair was chosen explicitly, rather than inferred by the system based on some rules or language processing.","","","","","","","",,,,,"",,,,"Coding.userSelected",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","CD.codingRationale"
"AdministrableProductDefinition.routeOfAdministration.code.text","AdministrableProductDefinition.routeOfAdministration.code.text","","","",0,1,"","","Y","string {[]} {[]}
","Plain text representation of the concept","A human language representation of the concept as seen/selected/uttered by the user who entered the data and/or which represents the intended meaning of the user.","Very often the text is the same as a displayName of one of the codings.","The codes from the terminologies do not always capture the correct meaning with all the nuances of the human using them, or sometimes there is no appropriate code at all. In these cases, the text is used to capture the full meaning of the source.","","","","","","","",,,,,"",,,,"CodeableConcept.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","./originalText[mediaType/code=""text/plain""]/data"
"AdministrableProductDefinition.routeOfAdministration.firstDose","AdministrableProductDefinition.routeOfAdministration.firstDose","","","",0,1,"","","Y","Quantity {[]} {[]}
","The first dose (dose quantity) administered can be specified for the product","The first dose (dose quantity) administered can be specified for the product, using a numerical value and its unit of measurement.","","","","","","","","","",,,,,"",,,,"AdministrableProductDefinition.routeOfAdministration.firstDose",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Dosing and Route of Administration.First dose in humans (Investigational Medicinal Product)"
"AdministrableProductDefinition.routeOfAdministration.maxSingleDose","AdministrableProductDefinition.routeOfAdministration.maxSingleDose","","","",0,1,"","","Y","Quantity {[]} {[]}
","The maximum single dose that can be administered","The maximum single dose that can be administered, specified using a numerical value and its unit of measurement.","","","","","","","","","",,,,,"",,,,"AdministrableProductDefinition.routeOfAdministration.maxSingleDose",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Dosing and Route of Administration.Maximum single dose (Investigational Medicinal Product)"
"AdministrableProductDefinition.routeOfAdministration.maxDosePerDay","AdministrableProductDefinition.routeOfAdministration.maxDosePerDay","","","",0,1,"","","Y","Quantity {[]} {[]}
","The maximum dose quantity to be administered in any one 24-h period","The maximum dose per day (maximum dose quantity to be administered in any one 24-h period) that can be administered.","","","","","","","","","",,,,,"",,,,"AdministrableProductDefinition.routeOfAdministration.maxDosePerDay",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Dosing and Route of Administration.Maximum dose per day (Investigational Medicinal Product)"
"AdministrableProductDefinition.routeOfAdministration.maxDosePerTreatmentPeriod","AdministrableProductDefinition.routeOfAdministration.maxDosePerTreatmentPeriod","","","",0,1,"","","Y","Ratio {[]} {[]}
","The maximum dose per treatment period that can be administered","The maximum dose per treatment period that can be administered.","","","","","","","","","",,,,,"",,,,"AdministrableProductDefinition.routeOfAdministration.maxDosePerTreatmentPeriod",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Dosing and Route of Administration.Maximum dose per treatment period (Investigational Medicinal Product)"
"AdministrableProductDefinition.routeOfAdministration.maxTreatmentPeriod","AdministrableProductDefinition.routeOfAdministration.maxTreatmentPeriod","","","",0,1,"","","Y","Duration {[]} {[]}
","The maximum treatment period during which the product can be administered","The maximum treatment period during which the product can be administered.","","","","","","","","","",,,,,"",,,,"AdministrableProductDefinition.routeOfAdministration.maxTreatmentPeriod",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Dosing and Route of Administration.Maximum treatment period (Investigational Medicinal Product)"
"AdministrableProductDefinition.routeOfAdministration.targetSpecies","AdministrableProductDefinition.routeOfAdministration.targetSpecies","","","",0,*,"","","Y","BackboneElement {[]} {[]}
","A species for which this route applies","A species for which this route applies.","","","","","","","","","",,,,,"",,,,"AdministrableProductDefinition.routeOfAdministration.targetSpecies",0,*,"","ele-1:All FHIR elements must have a @value or children unless an empty Parameters resource {hasValue() or (children().count() > id.count()) or $this is Parameters}
","n/a"
"AdministrableProductDefinition.routeOfAdministration.targetSpecies.id","AdministrableProductDefinition.routeOfAdministration.targetSpecies.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"AdministrableProductDefinition.routeOfAdministration.targetSpecies.extension","AdministrableProductDefinition.routeOfAdministration.targetSpecies.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"AdministrableProductDefinition.routeOfAdministration.targetSpecies.modifierExtension","AdministrableProductDefinition.routeOfAdministration.targetSpecies.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/2021Mar/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"AdministrableProductDefinition.routeOfAdministration.targetSpecies.code","AdministrableProductDefinition.routeOfAdministration.targetSpecies.code","","","",1,1,"","","Y","CodeableConcept {[]} {[]}
","Coded expression for the species","Coded expression for the species.","","","","","","","","","",,"example","A tissue type of an animal.","http://hl7.org/fhir/ValueSet/target-species","",,,,"AdministrableProductDefinition.routeOfAdministration.targetSpecies.code",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","n/a"
"AdministrableProductDefinition.routeOfAdministration.targetSpecies.withdrawalPeriod","AdministrableProductDefinition.routeOfAdministration.targetSpecies.withdrawalPeriod","","","",0,*,"","","Y","BackboneElement {[]} {[]}
","A species specific time during which consumption of animal product is not appropriate","A species specific time during which consumption of animal product is not appropriate.","","","","","","","","","",,,,,"",,,,"AdministrableProductDefinition.routeOfAdministration.targetSpecies.withdrawalPeriod",0,*,"","ele-1:All FHIR elements must have a @value or children unless an empty Parameters resource {hasValue() or (children().count() > id.count()) or $this is Parameters}
","n/a"
"AdministrableProductDefinition.routeOfAdministration.targetSpecies.withdrawalPeriod.id","AdministrableProductDefinition.routeOfAdministration.targetSpecies.withdrawalPeriod.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"AdministrableProductDefinition.routeOfAdministration.targetSpecies.withdrawalPeriod.extension","AdministrableProductDefinition.routeOfAdministration.targetSpecies.withdrawalPeriod.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"AdministrableProductDefinition.routeOfAdministration.targetSpecies.withdrawalPeriod.modifierExtension","AdministrableProductDefinition.routeOfAdministration.targetSpecies.withdrawalPeriod.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/2021Mar/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"AdministrableProductDefinition.routeOfAdministration.targetSpecies.withdrawalPeriod.tissue","AdministrableProductDefinition.routeOfAdministration.targetSpecies.withdrawalPeriod.tissue","","","",1,1,"","","Y","CodeableConcept {[]} {[]}
","The type of tissue for which the withdrawal period applies, e.g. meat, milk","Coded expression for the type of tissue for which the withdrawal period applies, e.g. meat, milk.","","","","","","","","","",,"example","A tissue type of an animal.","http://hl7.org/fhir/ValueSet/animal-tissue-type","",,,,"AdministrableProductDefinition.routeOfAdministration.targetSpecies.withdrawalPeriod.tissue",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","n/a"
"AdministrableProductDefinition.routeOfAdministration.targetSpecies.withdrawalPeriod.value","AdministrableProductDefinition.routeOfAdministration.targetSpecies.withdrawalPeriod.value","","","",1,1,"","","Y","Quantity {[]} {[]}
","A value for the time","A value for the time.","","","","","","","","","",,,,,"",,,,"AdministrableProductDefinition.routeOfAdministration.targetSpecies.withdrawalPeriod.value",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","n/a"
"AdministrableProductDefinition.routeOfAdministration.targetSpecies.withdrawalPeriod.supportingInformation","AdministrableProductDefinition.routeOfAdministration.targetSpecies.withdrawalPeriod.supportingInformation","","","",0,1,"","","Y","string {[]} {[]}
","Extra information about the withdrawal period","Extra information about the withdrawal period.","","","","","","","","","",,,,,"",,,,"AdministrableProductDefinition.routeOfAdministration.targetSpecies.withdrawalPeriod.supportingInformation",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","n/a"
